0,000422
0,000430
0,000422
0,000399
0,000493
0,000425
0,000402
0,000436
0,000456
0,000446
0,000471
0,000437
0,000427
0,000455
0,000410
0,000441
0,000392
0,000459
0,000434
0,000453
0,000392
0,000443
0,000387
0,000460
0,000403
0,000444
0,000423
0,000416
0,000389
0,000439
0,000366
0,000434
0,000461
0,000464
0,000400
0,000487
0,000411
0,000438
0,000417
0,000467
0,000395
0,000429
0,000380
0,000434
0,000445
0,000454
0,000464
0,000435
0,000379
0,000450
0,000456
0,000474
0,000376
0,000439
0,000405
0,000511
0,000372
0,000386
0,000366
0,000440
0,000383
0,000439
0,000384
0,000420
0,000378
0,000428
0,000396
0,000447
0,000403
0,000430
0,000375
0,000449
0,000442
0,000427
0,000385
0,000467
0,000409
0,000416
0,000390
0,000437
0,000376
0,000414
0,000380
0,000430
0,000381
0,000422
0,000373
0,000411
0,000363
0,000433
0,000369
0,000525
0,000414
0,000446
0,000407
0,000416
0,000381
0,000446
0,000434
0,000439
