0,207767
0,205996
0,201800
0,202288
0,202672
0,203506
0,201459
0,202117
0,209747
0,199391
0,199947
0,202280
0,211239
0,209005
0,207487
0,209001
0,214562
0,214957
0,221080
0,210370
0,229811
0,225358
0,223044
0,225559
0,225190
0,225221
0,225877
0,227660
0,200015
0,199036
0,200864
0,198049
0,207807
0,198824
0,205826
0,209308
0,200907
0,206692
0,209763
0,205186
0,216074
0,227553
0,214276
0,223157
0,216219
0,220760
0,225962
0,234126
0,203434
0,199547
0,198790
0,199382
0,206474
0,200548
0,208566
0,208673
0,208657
0,215743
0,221140
0,206409
0,208136
0,215422
0,214200
0,228165
0,223880
0,225468
0,225145
0,201777
0,198753
0,200775
0,198424
0,200135
0,215602
0,208768
0,204570
0,208952
0,213160
0,205970
0,205430
0,202855
0,201132
0,204837
0,203262
0,203497
0,199529
0,206367
0,201637
0,199197
0,199134
0,204129
0,200417
0,206228
0,208711
0,214752
0,209608
0,208600
0,210798
0,214729
0,208457
0,223414
