0,000194
0,000168
0,000250
0,000165
0,000230
0,000170
0,000173
0,000205
0,000174
0,000169
0,000200
0,000166
0,000174
0,000176
0,000178
0,000170
0,000172
0,000171
0,000170
0,000291
0,000195
0,000176
0,000174
0,000185
0,000174
0,000244
0,000164
0,000202
0,000163
0,000310
0,000167
0,000166
0,000165
0,000170
0,000162
0,000176
0,000167
0,000169
0,000194
0,000171
0,000175
0,000172
0,000170
0,000199
0,000164
0,000166
0,000171
0,000163
0,000167
0,000172
0,000170
0,000168
0,000164
0,000166
0,000176
0,000174
0,000209
0,000167
0,000169
0,000172
0,000179
0,000164
0,000186
0,000167
0,000153
0,000168
0,000188
0,000182
0,000170
0,000211
0,000172
0,000163
0,000175
0,000197
0,000198
0,000224
0,000189
0,000200
0,000171
0,000191
0,000172
0,000170
0,000209
0,000165
0,000173
0,000173
0,000175
0,000174
0,000154
0,000170
0,000175
0,000174
0,000193
0,000181
0,000171
0,000167
0,000177
0,000197
0,000169
0,000165
