0,201537
0,203575
0,203060
0,201136
0,202805
0,201746
0,206355
0,202085
0,199652
0,228306
0,200691
0,200195
0,199415
0,203194
0,201368
0,199126
0,199916
0,200930
0,203340
0,207090
0,204640
0,205553
0,200152
0,198926
0,201842
0,201132
0,200903
0,203413
0,200454
0,199081
0,199742
0,215723
0,205202
0,214450
0,210490
0,208522
0,221701
0,208950
0,224198
0,224870
0,223123
0,229648
0,226602
0,224338
0,229400
0,224291
0,207872
0,203629
0,200044
0,198974
0,223292
0,214082
0,207117
0,210405
0,234406
0,208162
0,215422
0,206539
0,207125
0,219426
0,222988
0,226161
0,235715
0,307564
0,286662
0,286993
0,241020
0,215298
0,209457
0,203035
0,202752
0,202480
0,204673
0,206192
0,201120
0,205484
0,203647
0,202555
0,201497
0,203906
0,209424
0,209100
0,212587
0,208353
0,225250
0,238742
0,240085
0,247542
0,246298
0,248183
0,245587
0,250429
0,245086
0,251189
0,204863
0,201237
0,199312
0,204829
0,207543
0,207727
