0,000216
0,000216
0,000266
0,000221
0,000230
0,000231
0,000218
0,000206
0,000234
0,000220
0,000247
0,000269
0,000268
0,000226
0,000218
0,000214
0,000223
0,000218
0,000218
0,000220
0,000216
0,000226
0,000228
0,000227
0,000212
0,000223
0,000224
0,000242
0,000212
0,000210
0,000213
0,000233
0,000227
0,000220
0,000239
0,000237
0,000223
0,000221
0,000227
0,000221
0,000223
0,000253
0,000210
0,000216
0,000222
0,000222
0,000231
0,000232
0,000228
0,000209
0,000222
0,000213
0,000217
0,000232
0,000224
0,000221
0,000231
0,000214
0,000237
0,000221
0,000256
0,000225
0,000208
0,000221
0,000225
0,000236
0,000234
0,000219
0,000251
0,000227
0,000224
0,000230
0,000223
0,000220
0,000229
0,000221
0,000230
0,000211
0,000256
0,000286
0,000245
0,000250
0,000272
0,000213
0,000226
0,000232
0,000226
0,000228
0,000275
0,000233
0,000270
0,000242
0,000248
0,000227
0,000238
0,000237
0,000223
0,000232
0,000288
0,000384
