0,213323
0,200385
0,199131
0,203298
0,203674
0,200511
0,201094
0,199900
0,199291
0,201197
0,199108
0,271309
0,199653
0,203504
0,197600
0,216345
0,211729
0,208118
0,228845
0,207419
0,203946
0,200629
0,199335
0,204033
0,200542
0,199766
0,202887
0,203630
0,200579
0,222146
0,209353
0,202094
0,199740
0,199789
0,206883
0,199515
0,199832
0,203640
0,202254
0,198103
0,198207
0,213173
0,214754
0,206612
0,205561
0,211159
0,222420
0,243380
0,243725
0,243578
0,254016
0,259551
0,254640
0,254003
0,254165
0,269669
0,204940
0,210427
0,201747
0,202871
0,203118
0,200490
0,224389
0,199856
0,203570
0,199629
0,204974
0,201053
0,203626
0,198584
0,205414
0,199077
0,200694
0,266642
0,201530
0,209265
0,206827
0,200944
0,206937
0,201829
0,204458
0,203894
0,201249
0,201611
0,200634
0,206494
0,200286
0,202194
0,199423
0,198946
0,198997
0,208882
0,203015
0,199843
0,199772
0,204574
0,202125
0,201878
0,200903
0,202709
