0,209748
0,220733
0,223704
0,218374
0,211675
0,207700
0,205159
0,214319
0,204212
0,217820
0,207806
0,205317
0,205370
0,209333
0,204833
0,205772
0,207314
0,204224
0,206220
0,207203
0,203066
0,204574
0,217211
0,220709
0,212010
0,332113
0,218918
0,204925
0,205124
0,209550
0,204821
0,205625
0,206090
0,206674
0,204585
0,207201
0,206854
0,209508
0,212303
0,213342
0,223705
0,211897
0,212573
0,212539
0,240613
0,238140
0,229108
0,237955
0,235476
0,229699
0,241791
0,239766
0,241336
0,237902
0,208302
0,264371
0,240580
0,242970
0,227393
0,224923
0,222437
0,220152
0,213624
0,216653
0,215398
0,216802
0,216205
0,216498
0,214965
0,210918
0,215222
0,249879
0,220313
0,223945
0,220705
0,227939
0,250032
0,258435
0,252804
0,262673
0,271280
0,272701
0,284860
0,270318
0,273496
0,286991
0,276488
0,218406
0,213988
0,216253
0,213316
0,222475
0,215467
0,212420
0,216009
0,212357
0,209809
0,217612
0,217045
0,223960
