0,002276
0,002330
0,002287
0,002301
0,002321
0,002384
0,003614
0,002448
0,002517
0,002427
0,002475
0,002430
0,002354
0,002365
0,002355
0,002407
0,002362
0,002275
0,002273
0,002276
0,002289
0,002849
0,002414
0,002391
0,002381
0,002432
0,002394
0,002358
0,002402
0,002336
0,002273
0,002322
0,002248
0,002291
0,002309
0,002304
0,002407
0,002509
0,002791
0,002399
0,002415
0,002389
0,002359
0,002408
0,002272
0,002325
0,002407
0,002377
0,002342
0,002360
0,002359
0,002412
0,002401
0,002373
0,002383
0,002426
0,002367
0,002336
0,002388
0,002382
0,002461
0,002948
0,002347
0,002326
0,002333
0,002655
0,002294
0,002404
0,002353
0,002382
0,002390
0,002385
0,002400
0,002690
0,002408
0,002428
0,002378
0,002247
0,002320
0,002312
0,002285
0,002315
0,002448
0,002360
0,002399
0,002368
0,002354
0,002640
0,002398
0,002387
0,002348
0,002367
0,002470
0,002439
0,002405
0,002370
0,002472
0,002400
0,002379
0,002403
