0,002235
0,002224
0,002189
0,002218
0,002357
0,002290
0,002286
0,002354
0,002333
0,002332
0,002469
0,002293
0,002365
0,002229
0,002216
0,002262
0,002204
0,002232
0,002291
0,002231
0,002222
0,002205
0,002217
0,002230
0,002326
0,002306
0,002613
0,002698
0,002303
0,002326
0,002280
0,002318
0,002285
0,002307
0,002375
0,002306
0,002663
0,002246
0,002228
0,002295
0,002223
0,002213
0,003059
0,002305
0,002314
0,002293
0,002379
0,002306
0,002295
0,002296
0,002313
0,002291
0,002305
0,002335
0,002338
0,002500
0,002329
0,002191
0,002221
0,002202
0,002249
0,002377
0,002295
0,002289
0,002361
0,002290
0,002301
0,002314
0,002467
0,002287
0,002308
0,002297
0,002236
0,002270
0,002284
0,002335
0,002256
0,002301
0,002298
0,002301
0,002278
0,002373
0,002327
0,002294
0,002398
0,002298
0,002316
0,002379
0,002362
0,002341
0,002284
0,002228
0,002250
0,002266
0,002252
0,002287
0,002328
0,002226
0,002227
0,002363
